Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
2 BHK Apartment for Sale in Electronic City Bangalore,₹95 Lac,Concorde Manhattans,1,₹7037 per sqft,Carpet Area,1012 sqft,Status,Ready to Move,Floor,16 out of 16,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
"2 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹98.5 Lac,Mahendra Aarya,4+,₹9137 per sqft,Super Area,1078 sqft,Status,Ready to Move,Floor,5 out of 14,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Kamadhenu Layout Electronic City, Electronic City",₹55 Lac,,N/A,N/A,Carpet Area,1029 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,1
"1 BHK Apartment for Sale in Electronics City Phase 1, Electronic City",₹65 Lac,Godrej Nurture,14+,₹10518 per sqft,Super Area,618 sqft,Status,Ready to Move,Floor,10 out of 21,Transaction,Resale,Furnishing,Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,1,Balcony,1
2 BHK Apartment for Sale in Electronic City Bangalore,₹50 Lac,K and T Sai Balaji Residency,18+,N/A,Carpet Area,1233 sqft,Status,Ready to Move,Floor,2 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
Plot/Land for Sale in Electronic City Bangalore,₹24 Lac,,N/A,₹3999 per sqft,Plot Area,600 sqft,,,floors allowed for construction,1,Transaction,Resale,,,,,,,,,,,,
2 BHK Apartment for Sale in Electronic City Bangalore,₹77 Lac,Inspira Tropical Garden,6+,₹6893 per sqft,Carpet Area,780 sqft,Under Construction,Poss. by Jun '26,Floor,9 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"3 BHK Villa for Sale in Electronic City Phase 2, Electronic City",Call for Price,Smille Green Villa,4+,N/A,Carpet Area,1852 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,3,Balcony,1
"Plot/Land for Sale in Electronic City Phase 2, Electronic City",₹28.8 Lac,,9+,₹3200 per sqft,Plot Area,900 sqft,,,floors allowed for construction,4,Transaction,New Property,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"1 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹53.7 Lac,,14+,₹6750 per sqft,Super Area,795 sqft,Under Construction,Poss. by Jun '26,Floor,3 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,1,Balcony,2
"3 BHK Apartment for Sale in Electronics City Phase 1, Electronic City",₹65 Lac,,14+,₹5000 per sqft,Carpet Area,1000 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in Electronic City Bangalore,₹60 Lac,Patel Smondoville,8+,₹6704 per sqft,Super Area,895 sqft,Status,Ready to Move,Floor,5 out of 12,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,,,Car Parking,1 Covered,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹70 Lac,,12+,₹6763 per sqft,Super Area,1035 sqft,Under Construction,Poss. by Jun '26,Floor,3 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹86 Lac,,11+,₹6745 per sqft,Super Area,1275 sqft,Under Construction,Poss. by Jun '26,Floor,3 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,Balcony,2
"Plot/Land for Sale in Electronics City Phase 1, Electronic City",₹66 Lac,,2+,₹5500 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,1,Transaction,Resale,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
2 BHK Apartment for Sale in Electronic City Bangalore,₹55 Lac,Ittina Mahavir,17+,N/A,,,,,Floor,3 out of 5,Transaction,Resale,,,,,,,,,Bathroom,2,Balcony,2
3 BHK Apartment for Sale in Electronic City Bangalore,₹91 Lac,GM Infinite E City Town,10+,₹6067 per sqft,Carpet Area,1150 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park",Ownership,Freehold,,,Bathroom,2,Balcony,1
"Plot/Land for Sale in Electronic City Phase 2, Electronic City",₹38.4 Lac,,7+,₹3200 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,4,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"2 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹36 Lac,,11+,₹3396 per sqft,Carpet Area,954 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
Plot/Land for Sale in Electronic City Bangalore,₹1.50 Cr,,N/A,₹6250 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
4 BHK Builder Floor for Sale in Electronic City Bangalore,₹1.50 Cr,Pioneer Sun Blossom,10+,₹6466 per sqft,Carpet Area,2000 sqft,Status,Ready to Move,Floor,3 out of 6,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,4,Balcony,5
"Plot/Land for Sale in Gollahalli-Electronic City, Electronic City",₹1.05 Cr,The Lake View Address,14+,₹7000 per sqft,Plot Area,1500 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
"2 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹72 Lac,,12+,₹6761 per sqft,Super Area,1065 sqft,Under Construction,Poss. by Jun '26,Floor,3 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
2 BHK Apartment for Sale in Electronic City Bangalore,₹40 Lac,Lotus Parimal,4+,₹3584 per sqft,Super Area,1116 sqft,Status,Ready to Move,,,Transaction,Resale,,,,,,,,,,,,
"Plot/Land for Sale in Hosa Road, Electronic City",₹1.10 Cr,Reliaable Gardeniaa,4+,₹7333 per sqft,Plot Area,1500 sqft,,,floors allowed for construction,2,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
Plot/Land for Sale in Electronic City Bangalore,₹1.55 Cr,,N/A,₹10131 per sqft,Plot Area,1530 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,,,,,,,,
"3 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹1.60 Cr,Mahendra Aarya,18+,₹10547 per sqft,Carpet Area,1025 sqft,Status,Ready to Move,Floor,14 out of 14,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
"2 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",₹75 Lac,MJ Lifestyle Astro,15+,₹7232 per sqft,Carpet Area,850 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Pool,Ownership,Freehold,Car Parking,210 Covered,Bathroom,2,Balcony,2
"4 BHK Penthouse for Sale in Electronic City Phase 2, Electronic City",Call for Price,,N/A,N/A,,,,,,,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,4,,
2 BHK Apartment for Sale in Electronic City Bangalore,₹63 Lac,VMAKS Chalet,17+,₹4996 per sqft,Super Area,1261 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,2
"House for Sale in Electronics City Phase 1, Electronic City",Call for Price,Manya MagnaVille,42+,N/A,,,,,,,Transaction,Resale,,,,,,,,,,,,
"1 BHK Apartment for Sale in Electronics City Phase 1, Electronic City",₹20 Lac,,N/A,₹4444 per sqft,Super Area,450 sqft,Status,Ready to Move,Floor,4 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,1,,
"2 BHK Apartment for Sale in Sai Sree Layout, Electronic City",₹96.1 Lac,,12+,₹8000 per sqft,Carpet Area,901 sqft,Status,Ready to Move,Floor,5 out of 14,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,2,Balcony,1
1 BHK Apartment for Sale in Electronic City Bangalore,₹24 Lac,Sipani Bliss,13+,₹4948 per sqft,Carpet Area,485 sqft,Status,Ready to Move,Floor,Upper Basement out of 9,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,,,Bathroom,1,,
"8 BHK Apartment for Sale in Electronic City Phase 2, Electronic City",Call for Price,SNN Raj Greenbay,23+,N/A,Super Area,4450 sqft,Status,Ready to Move,Floor,8 out of 9,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,7,Balcony,2
3 BHK Penthouse for Sale in Electronic City Bangalore,₹90 Lac,Barvika Residency,N/A,₹4186 per sqft,Carpet Area,2900 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Power Of Attorney,Car Parking,1 Covered,Bathroom,3,Balcony,6
