Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
"3 BHK Villa for Sale in Koramangala, Sarjapur Road",Call for Price,,N/A,N/A,Carpet Area,2670 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,5,Balcony,3
4 BHK Villa for Sale in Sarjapur Road Bangalore,₹2.10 Cr,,4+,₹8750 per sqft,Super Area,2400 sqft,Under Construction,Poss. by Mar '25,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,3
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1 Cr,Brigade Gem,12+,₹8889 per sqft,Super Area,1125 sqft,Under Construction,Poss. by Aug '24,Floor,3 out of 4,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in 1A Block Koramangala, Sarjapur Road",₹2.35 Cr,Jain Avalon,4+,₹11750 per sqft,Carpet Area,1600 sqft,Status,Ready to Move,Floor,1 out of 7,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,Balcony,3
"5 BHK Villa for Sale in Sarjapur, Sarjapur Road",₹6 Cr,,20+,₹12245 per sqft,Super Area,4900 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,4,,
"Plot/Land for Sale in Block 1st Koramangala, Sarjapur Road",Call for Price,,7+,N/A,Plot Area,2400 sqft,,,floors allowed for construction,4,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹96 Lac,Suncity Gloria,4+,₹9125 per sqft,Carpet Area,890 sqft,Status,Ready to Move,Floor,5 out of 12,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Haralur, Sarjapur Road",₹1.13 Cr,GRC Shreekrish,4+,₹7749 per sqft,Carpet Area,1000 sqft,Under Construction,Poss. by Jan '25,Floor,2 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
2 BHK Apartment for Sale in Sarjapur Road Bangalore,₹65 Lac,,15+,₹4924 per sqft,Carpet Area,1190 sqft,Status,Ready to Move,Floor,Lower Basement out of 7,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,1
"Plot/Land for Sale in Dommasandra, Sarjapur Road",₹48 Lac,,N/A,₹4000 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,5,Transaction,Resale,,,,,,,,,,,,
"4 BHK Apartment for Sale in Kasavanahalli, Sarjapur Road",₹4.84 Cr,Meadow In The Sun,13+,₹17286 per sqft,Super Area,2800 sqft,Status,Ready to Move,Floor,5 out of 8,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.61 Cr,,N/A,₹10164 per sqft,Super Area,1590 sqft,Under Construction,Poss. by Dec '27,,,Transaction,New Property,Furnishing,Unfurnished,,,,,,,Bathroom,3,,
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹71 Lac,,7+,₹5591 per sqft,Carpet Area,889 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Power Of Attorney,Car Parking,1 Covered,Bathroom,2,Balcony,2
1 BHK Apartment for Sale in Sarjapur Road Bangalore,₹74 Lac,,N/A,₹11385 per sqft,Super Area,650 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,1,,
"3 BHK Apartment for Sale in Haralur, Sarjapur Road",₹1.22 Cr,,1,₹10033 per sqft,Carpet Area,1200 sqft,Status,Ready to Move,Floor,Ground out of 19,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,3,Balcony,3
"4 BHK Apartment for Sale in Bellandur, Sarjapur Road",Call for Price,Adarsh Palm Retreat,13+,N/A,Carpet Area,2205 sqft,Status,Ready to Move,Floor,Ground out of 1,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,2
"Plot/Land for Sale in Koramangala, Sarjapur Road",₹13.60 Cr,,N/A,₹34000 per sqft,Plot Area,4000 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
3 BHK Villa for Sale in Sarjapur Road Bangalore,Call for Price,,N/A,N/A,Carpet Area,1620 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,3
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1.74 Cr,SJR Palazza City,16+,₹10501 per sqft,Super Area,1657 sqft,Status,Ready to Move,Floor,6 out of 18,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,,
3 BHK Apartment for Sale in Sarjapur Road Bangalore,₹1 Cr,SLV Paradise,7+,₹6452 per sqft,Carpet Area,1550 sqft,Status,Ready to Move,Floor,4 out of 5,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,3,Balcony,2
