Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
"2 BHK Apartment for Sale in Attibele, Hosur Road",₹45 Lac,Sowparnika Unnathi,12+,₹6503 per sqft,Super Area,692 sqft,,,Floor,8 out of 11,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,1,,
"2 BHK Apartment for Sale in Bommasandra, Hosur Road",₹32 Lac,TCH Garden Residency,7+,₹2909 per sqft,Super Area,1100 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Electronic City, Hosur Road",₹29 Lac,Neela Apartments,7+,₹3295 per sqft,Super Area,880 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Tavarekere, Hosur Road",₹1.40 Cr,Rock Paradise,13+,₹7400 per sqft,Carpet Area,1590 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"Plot/Land for Sale in Chikkanagamangala, Hosur Road",₹1.24 Cr,,2+,₹6200 per sqft,Plot Area,2000 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"7 BHK House for Sale in Naganathapura, Hosur Road",₹1.10 Cr,,15+,₹4583 per sqft,Carpet Area,600 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,,,Ownership,Freehold,,,Bathroom,7,Balcony,3
"Plot/Land for Sale in Phase 2 Lakedew Residency, Hosur Road",₹1.40 Cr,Lake Dew Residency,1,₹10000 per sqft,Plot Area,1400 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
"1 BHK Apartment for Sale in Kachanayakanahalli, Hosur Road",₹30 Lac,Iconest3,6+,₹6565 per sqft,Carpet Area,380 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,111 Open,Bathroom,1,,
"3 BHK Apartment for Sale in Electronic City, Hosur Road",₹75 Lac,Pavani Chandana,17+,₹3750 per sqft,Super Area,2000 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,,
"3 BHK Apartment for Sale in Beratena Agrahara, Hosur Road",₹80 Lac,Vascon Fortunaa,5+,₹6667 per sqft,Carpet Area,1320 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
