Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
"2 BHK Apartment for Sale in Phase 1st JP Nagar, JP Nagar",₹1.40 Cr,,14+,₹9929 per sqft,Super Area,1410 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,New Property,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
"Plot/Land for Sale in Phase 2nd JP Nagar, JP Nagar",₹2 Cr,,2+,₹1748 per sqft,Plot Area,11440 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,,,,,,,,
"10 BHK House for Sale in Phase 8th JP Nagar, JP Nagar",₹4.50 Cr,,20+,₹6000 per sqft,Carpet Area,6700 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,4 Covered,Bathroom,10,Balcony,3
"2 BHK Apartment for Sale in Phase 9th JP Nagar, JP Nagar",₹75 Lac,Arya Elegance,12+,₹6881 per sqft,Carpet Area,980 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Co-operative Society,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
Plot/Land for Sale in JP Nagar Bangalore,₹4.20 Cr,RBI Welfare Association,2+,₹17500 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
"4 BHK House for Sale in Phase 6 JP Nagar, JP Nagar",₹4 Cr,,13+,₹20000 per sqft,Carpet Area,1800 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,Balcony,2
"3 BHK Apartment for Sale in Nanjundeswara Layout, JP Nagar",₹3 Cr,,18+,₹12000 per sqft,Carpet Area,2100 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,Balcony,3
"3 BHK Apartment for Sale in Phase 4 JP Nagar, JP Nagar",₹2.48 Cr,Esteem Kings Court,12+,₹16052 per sqft,Carpet Area,1380 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2 Cr,Shravanthi Palace,16+,₹10526 per sqft,Carpet Area,1600 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,4
3 BHK Apartment for Sale in JP Nagar Bangalore,₹92 Lac,Bhoomika Elites,20+,₹6790 per sqft,Carpet Area,1215 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in JP Nagar Bangalore,₹65 Lac,Surya Nilaya,10+,₹6190 per sqft,Carpet Area,950 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Phase 8th JP Nagar, JP Nagar",₹1.02 Cr,Sai Platinum Gardenia,15+,₹7260 per sqft,Carpet Area,856 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,2,Balcony,3
2 BHK Builder Floor for Sale in JP Nagar Bangalore,₹1.06 Cr,GR Lavender,7+,₹7681 per sqft,Super Area,1380 sqft,Status,Ready to Move,Floor,5 out of 6,Transaction,Resale,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,,
"3 BHK Apartment for Sale in Phase 6 JP Nagar, JP Nagar",₹1.50 Cr,Gr Grand Residency,16+,₹8876 per sqft,Carpet Area,1690 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,5
3 BHK House for Sale in JP Nagar Bangalore,₹75 Lac,,20+,₹5000 per sqft,Carpet Area,1300 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",,,,,Bathroom,3,Balcony,1
"4 BHK House for Sale in Phase 6 JP Nagar, JP Nagar",₹2 Cr,,14+,₹4167 per sqft,Super Area,4800 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,5,Balcony,2
"2 BHK Apartment for Sale in Phase 8th JP Nagar, JP Nagar",₹59 Lac,Sri Tirumala Ambience,13+,₹6427 per sqft,Carpet Area,818 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
"Plot/Land for Sale in Phase 1st JP Nagar, JP Nagar",₹1.43 Cr,,4+,₹1328 per sqft,Plot Area,10800 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,Ownership,Power Of Attorney,,,,,,
"Plot/Land for Sale in Nataraja Layout Kothnoor Dinne, JP Nagar",₹1.63 Cr,,4+,₹13583 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
"3 BHK Apartment for Sale in Phase 5 JP Nagar, JP Nagar",₹1.01 Cr,Esteem Park,3+,₹7769 per sqft,Super Area,1300 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,3,Balcony,4
4 BHK Villa for Sale in JP Nagar Bangalore,₹3.65 Cr,,20+,₹12749 per sqft,Carpet Area,1393 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,4,Balcony,1
"5 BHK House for Sale in Jarganahalli, JP Nagar",₹1.75 Cr,,1,₹12681 per sqft,Carpet Area,1380 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,5,Balcony,5
"2 BHK Apartment for Sale in Yelachenahalli, JP Nagar",₹48 Lac,,7+,₹5053 per sqft,Super Area,950 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,,
2 BHK Apartment for Sale in JP Nagar Bangalore,₹1.64 Cr,Mahaveer Sitara,12+,₹11500 per sqft,Carpet Area,1434 sqft,Status,Ready to Move,Floor,Ground out of 12,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
4 BHK Villa for Sale in JP Nagar Bangalore,₹2.95 Cr,,20+,₹7763 per sqft,Carpet Area,3700 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,5,Balcony,1
"3 BHK House for Sale in Phase 2nd JP Nagar, JP Nagar",₹3.75 Cr,,20+,₹31250 per sqft,Carpet Area,1800 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Power Of Attorney,Car Parking,1 Covered,Bathroom,3,Balcony,1
"3 BHK Apartment for Sale in Phase 2nd JP Nagar, JP Nagar",₹1.70 Cr,,17+,₹12000 per sqft,Carpet Area,1300 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,3
"4 BHK House for Sale in Phase 8th JP Nagar, JP Nagar",₹2.60 Cr,,15+,₹6842 per sqft,Super Area,3800 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,5,,
"9 BHK House for Sale in Phase 5 JP Nagar, JP Nagar",₹4.50 Cr,,15+,₹18750 per sqft,Super Area,2400 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,Car Parking,1 Covered,Bathroom,6,Balcony,2
5 BHK Apartment for Sale in JP Nagar Bangalore,₹2.90 Cr,SLV Symphony,20+,₹10000 per sqft,Carpet Area,2600 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,4,Balcony,3
"3 BHK Apartment for Sale in Yelachenahalli, JP Nagar",₹2.20 Cr,Century Central,13+,₹11364 per sqft,Carpet Area,1740 sqft,Status,Ready to Move,Floor,1 out of 9,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"Apartment for Sale in Phase 5 JP Nagar, JP Nagar",Call for Price,Sai Mega Blossom,N/A,N/A,,,,,,,Transaction,Resale,,,,,,,,,,,,
"6 BHK Villa for Sale in Phase 7 JP Nagar, JP Nagar",₹9.50 Cr,Purva Tiara,18+,₹11875 per sqft,Carpet Area,7000 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park",Ownership,Freehold,,,Bathroom,5,Balcony,3
"5 BHK Villa for Sale in Phase 7 JP Nagar, JP Nagar",₹9.50 Cr,Purva Tiara,17+,₹11875 per sqft,Carpet Area,7000 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,,,Bathroom,5,Balcony,7
"3 BHK Apartment for Sale in Aditya nagar, JP Nagar",₹2.10 Cr,Maya Indraprastha,10+,₹10500 per sqft,Carpet Area,1800 sqft,Status,Ready to Move,Floor,5 out of 18,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",,,Car Parking,2 Covered,Bathroom,3,Balcony,1
"Plot/Land for Sale in Phase 5 JP Nagar, JP Nagar",₹1.50 Cr,,N/A,₹12500 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,Congo,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹4.12 Cr,Learning To Fly,1,₹13277 per sqft,Carpet Area,2500 sqft,Status,Ready to Move,Floor,11 out of 20,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,Balcony,2
"5 BHK House for Sale in Chuchangatta Colony, JP Nagar",₹1.50 Cr,,N/A,₹6818 per sqft,Super Area,2200 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,5,,
"4 BHK House for Sale in Phase 2nd JP Nagar, JP Nagar",₹7.50 Cr,,2+,N/A,Carpet Area,2700 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,3,Balcony,4
3 BHK House for Sale in JP Nagar Bangalore,₹25 Lac,,8+,₹2083 per sqft,Super Area,1200 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,3,Balcony,1
"Plot/Land for Sale in Phase 9th JP Nagar, JP Nagar",₹5.80 Cr,,6+,₹14500 per sqft,Plot Area,4000 sqft,,,floors allowed for construction,1,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
"Plot/Land for Sale in Umarbagh Layout, JP Nagar",₹1.56 Cr,,6+,₹13000 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,Main Road,Ownership,Power Of Attorney,,,,,,
7 BHK House for Sale in JP Nagar Bangalore,₹1.80 Cr,,N/A,₹5625 per sqft,Super Area,3200 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,7,,
"2 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹95 Lac,Vandana Celesta,9+,₹7308 per sqft,Carpet Area,1277 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,2,Balcony,2
"3 BHK House for Sale in Puttenahalli, JP Nagar",₹1.50 Cr,,4+,₹13636 per sqft,Carpet Area,1200 sqft,Status,Ready to Move,Floor,Ground out of 1,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,3,,
Plot/Land for Sale in JP Nagar Bangalore,₹1.26 Cr,,N/A,₹10500 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
"5 BHK House for Sale in Jarganahalli, JP Nagar",₹1.75 Cr,,1,₹12681 per sqft,Carpet Area,1380 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,5,Balcony,5
"4 BHK House for Sale in Phase 5 JP Nagar, JP Nagar",₹4.50 Cr,,11+,₹25714 per sqft,Super Area,1750 sqft,Status,Ready to Move,Floor,1 out of 2,Transaction,Resale,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,3,Balcony,1
"3 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹2.20 Cr,Brigade Gardenia,17+,₹11579 per sqft,Carpet Area,1600 sqft,Status,Ready to Move,Floor,2 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
"> 10 BHK House for Sale in Phase 8th JP Nagar, JP Nagar",₹3.50 Cr,Sai Enclave Apartment,16+,₹5627 per sqft,Carpet Area,6200 sqft,Status,Ready to Move,Floor,Ground out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,> 10,Balcony,4
"Plot/Land for Sale in Phase 5 JP Nagar, JP Nagar",₹2.16 Cr,,N/A,₹12000 per sqft,Plot Area,1800 sqft,,,,,Transaction,Resale,,,,,,,,,,,,
"3 BHK Builder Floor for Sale in Phase 5 JP Nagar, JP Nagar",₹1.80 Cr,,N/A,₹8854 per sqft,Super Area,2033 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,3,,
"Plot/Land for Sale in Yelachenahalli, JP Nagar",₹1.52 Cr,,5+,₹6500 per sqft,Plot Area,2340 sqft,,,,,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
4 BHK Apartment for Sale in JP Nagar Bangalore,₹5.20 Cr,Learning To Fly,2+,₹9907 per sqft,Carpet Area,2845 sqft,Status,Ready to Move,Floor,18 out of 23,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Pool, Garden/Park, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
"Plot/Land for Sale in Umarbagh Layout, JP Nagar",₹1.65 Cr,,3+,₹11000 per sqft,Plot Area,1500 sqft,,,floors allowed for construction,3,Transaction,New Property,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"2 BHK Apartment for Sale in Phase 1st JP Nagar, JP Nagar",₹93 Lac,Inspire South,11+,₹8237 per sqft,Carpet Area,903 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in JP Nagar Bangalore,Call for Price,HM Indigo,6+,N/A,Super Area,1164 sqft,Status,Ready to Move,Floor,13 out of 14,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"2 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹1.26 Cr,Adarsh Citrine,8+,₹9438 per sqft,Carpet Area,1100 sqft,Status,Ready to Move,Floor,2 out of 3,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹1.78 Cr,Adarsh Citrine,8+,₹9468 per sqft,Carpet Area,1428 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
"2 BHK Apartment for Sale in Phase 5 JP Nagar, JP Nagar",₹78 Lac,,N/A,₹6190 per sqft,Super Area,1260 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,2,,
"4 BHK Apartment for Sale in Phase 4 JP Nagar, JP Nagar",₹5.19 Cr,,4+,₹11981 per sqft,Carpet Area,3800 sqft,Status,Ready to Move,Floor,Upper Basement out of 25,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,2
"1 BHK House for Sale in Phase 7 JP Nagar, JP Nagar",₹1.85 Cr,,2+,₹22981 per sqft,Carpet Area,18 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,1,Balcony,1
2 BHK Apartment for Sale in JP Nagar Bangalore,₹75 Lac,Comfort Sapthagiri,4+,₹5981 per sqft,Super Area,1254 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in Phase 6 JP Nagar, JP Nagar",₹2.44 Cr,,N/A,₹10500 per sqft,Carpet Area,1500 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"8 BHK House for Sale in Phase 2nd JP Nagar, JP Nagar",₹11 Cr,,N/A,₹18333 per sqft,Carpet Area,2400 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,8,Balcony,3
"2 BHK Apartment for Sale in Phase 8th JP Nagar, JP Nagar",₹87 Lac,Gopal Residency,14+,₹7909 per sqft,Carpet Area,900 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,"1 Covered,",Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Yelachenahalli, JP Nagar",₹1.79 Cr,Purva Park Hill,9+,₹10229 per sqft,Carpet Area,1250 sqft,Under Construction,Poss. by Dec '27,Floor,10 out of 24,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
Plot/Land for Sale in JP Nagar Bangalore,₹10.24 Cr,,N/A,₹32000 per sqft,Plot Area,3200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
"Plot/Land for Sale in Phase 3rd JP Nagar, JP Nagar",Call for Price,,N/A,N/A,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
Plot/Land for Sale in JP Nagar Bangalore,₹2.55 Cr,,N/A,₹3000 per sqft,Plot Area,8500 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,,,,,,,,
9 BHK House for Sale in JP Nagar Bangalore,₹2.60 Cr,,N/A,₹5778 per sqft,Super Area,4500 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,3 Covered,Bathroom,9,,
"3 BHK Apartment for Sale in Elita Promenade, JP Nagar",₹1.92 Cr,Brigade Millennium Annexe,3+,₹11110 per sqft,Carpet Area,1210 sqft,Status,Ready to Move,Floor,2 out of 3,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.51 Cr,,N/A,₹11765 per sqft,Super Area,2135 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,3,,
"Plot/Land for Sale in Phase 9th JP Nagar, JP Nagar",₹1.34 Cr,,N/A,₹11029 per sqft,Plot Area,1215 sqft,,,floors allowed for construction,1,Transaction,Resale,,,,,,,,,,,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.26 Cr,,N/A,₹10500 per sqft,Super Area,2161 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,3,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.35 Cr,,N/A,₹10500 per sqft,Super Area,2242 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.37 Cr,,N/A,₹10500 per sqft,Super Area,2263 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,3,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.44 Cr,,N/A,₹10500 per sqft,Super Area,2332 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,3,,
"3 BHK Apartment for Sale in Phase 8th JP Nagar, JP Nagar",₹95 Lac,Platinum Lifestyle,6+,₹6597 per sqft,Super Area,1440 sqft,Status,Ready to Move,Floor,7 out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,3
2 BHK Apartment for Sale in JP Nagar Bangalore,₹47.9 Lac,Sriven Rag Metropole,3+,₹4500 per sqft,Super Area,1064 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,Resale,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,1
"2 BHK Apartment for Sale in Phase 8th JP Nagar, JP Nagar",₹59 Lac,Sri Tirumala Ambience,6+,₹6427 per sqft,Super Area,918 sqft,Status,Ready to Move,Floor,Ground out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
3 BHK Apartment for Sale in JP Nagar Bangalore,₹2.25 Cr,,N/A,₹10500 per sqft,Super Area,2150 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,,,,,Car Parking,1 Covered,Bathroom,3,,
"3 BHK Apartment for Sale in Aditya nagar, JP Nagar",₹2.18 Cr,Majestic Fortune,8+,₹10070 per sqft,Super Area,2165 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,New Property,Furnishing,Unfurnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"2 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹1.25 Cr,MBM Mandevilla,22+,₹10000 per sqft,Carpet Area,875 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,New Property,Furnishing,Furnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,1
Plot/Land for Sale in JP Nagar Bangalore,₹6.48 Cr,,N/A,₹27000 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"2 BHK House for Sale in Phase 2nd JP Nagar, JP Nagar",₹3 Cr,Vaishnavi Terraces,18+,₹12500 per sqft,Carpet Area,1200 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,1
"Plot/Land for Sale in Umarbagh Layout, JP Nagar",₹1.08 Cr,,3+,₹9000 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,1,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
2 BHK Apartment for Sale in JP Nagar Bangalore,₹42 Lac,Shravanthi Pearl,8+,₹4200 per sqft,Carpet Area,850 sqft,Status,Ready to Move,Floor,2 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Power Of Attorney,,,Bathroom,2,Balcony,2
"Plot/Land for Sale in Phase 6 JP Nagar, JP Nagar",₹72 Lac,,N/A,₹12000 per sqft,Plot Area,600 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,Ownership,Power Of Attorney,,,,,,
"2 BHK Apartment for Sale in Phase 7 JP Nagar, JP Nagar",₹63 Lac,Bhumika Primrose,5+,₹5339 per sqft,Super Area,1180 sqft,Status,Ready to Move,Floor,Ground out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,2
"3 BHK House for Sale in Phase 8th JP Nagar, JP Nagar",₹2.75 Cr,,14+,₹9167 per sqft,Carpet Area,3000 sqft,Status,Ready to Move,Floor,Ground out of 2,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,,
"3 BHK Apartment for Sale in Phase 1st JP Nagar, JP Nagar",₹4.50 Cr,Sobha Dew Flower,6+,₹18750 per sqft,Carpet Area,2050 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,10
"Plot/Land for Sale in MS Ramaiah City Layout, JP Nagar",₹3.60 Cr,,2+,₹15000 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,3,Transaction,New Property,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"Plot/Land for Sale in Phase 5 JP Nagar, JP Nagar",₹1.44 Cr,,N/A,₹12000 per sqft,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
Plot/Land for Sale in JP Nagar Bangalore,₹6.72 Cr,,N/A,₹28000 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"Plot/Land for Sale in MS Ramaiah City Layout, JP Nagar",₹4.32 Cr,,2+,₹18000 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,1,Transaction,New Property,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
"Plot/Land for Sale in Phase 9th JP Nagar, JP Nagar",₹2.52 Cr,,N/A,₹10500 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,3,Transaction,Resale,,,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,,,,
