Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
3 BHK Apartment for Sale in Kaverappa Layout Vasanth Nagar Bangalore,₹3.25 Cr,Prestige Royal Manor,6+,₹24528 per sqft,Carpet Area,1295 sqft,Status,Ready to Move,Floor,Ground out of 5,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
"3 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore",₹5.50 Cr,GM Palazzo,1,₹24444 per sqft,Super Area,2250 sqft,Under Construction,Poss. by Mar '28,Floor,4 out of 5,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,2
"3 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore",₹8 Cr,GM Palazzo,1,₹24242 per sqft,Super Area,3300 sqft,Under Construction,Poss. by Mar '28,Floor,4 out of 5,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in Old Madras Road Bangalore,₹2.10 Cr,Brigade Paramount,N/A,₹11864 per sqft,Carpet Area,1470 sqft,Status,Ready to Move,Floor,7 out of 12,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,3,Balcony,2
3 BHK Apartment for Sale in Hosabasavanapura Bangalore,₹2.20 Cr,Ohana,3+,₹9932 per sqft,Super Area,2215 sqft,,,Floor,17 out of 20,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
3 BHK Builder Floor for Sale in Benson Town Bangalore,₹1 Cr,,17+,₹6667 per sqft,Super Area,1500 sqft,Status,Ready to Move,Floor,1 out of 2,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,3
"5 BHK Apartment for Sale in Bandapura, Aavalahalli Bangalore",₹5.14 Cr,Brigade Exotica,33+,₹9278 per sqft,Carpet Area,4800 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,3
"4 BHK House for Sale in Raja Ram Mohanroy Extension, Sudhama Nagar Bangalore",₹7.35 Cr,,1,N/A,Carpet Area,2700 sqft,Status,Ready to Move,Floor,Ground out of 2,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
3 BHK Apartment for Sale in Sivanchetti Gardens Bangalore,₹4.15 Cr,Eden Rock Apartments,12+,₹17965 per sqft,Carpet Area,2000 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,4
4 BHK House for Sale in Neelasandra Bangalore,₹2.50 Cr,,6+,₹15625 per sqft,Super Area,1600 sqft,Status,Ready to Move,Floor,1 out of 1,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,4,,
